fechas;granularidad_espacial;granularidad_temporal;territorio;valor
2013-04;regional;mensual;CCAA_PAIS_VASCO;93.82
2013-05;regional;mensual;CCAA_PAIS_VASCO;93.97
2013-06;regional;mensual;CCAA_PAIS_VASCO;93.87
2013-07;regional;mensual;CCAA_PAIS_VASCO;93.29
2013-08;regional;mensual;CCAA_PAIS_VASCO;93.45
2013-09;regional;mensual;CCAA_PAIS_VASCO;93.42
2013-10;regional;mensual;CCAA_PAIS_VASCO;94.4
2013-11;regional;mensual;CCAA_PAIS_VASCO;94.7
2013-12;regional;mensual;CCAA_PAIS_VASCO;94.45
2014-01;regional;mensual;CCAA_PAIS_VASCO;92.74
2014-02;regional;mensual;CCAA_PAIS_VASCO;92.76
2014-03;regional;mensual;CCAA_PAIS_VASCO;93.27
2014-04;regional;mensual;CCAA_PAIS_VASCO;94.32
2014-05;regional;mensual;CCAA_PAIS_VASCO;94.27
2014-06;regional;mensual;CCAA_PAIS_VASCO;94.36
2014-07;regional;mensual;CCAA_PAIS_VASCO;93.38
2014-08;regional;mensual;CCAA_PAIS_VASCO;93.55
2014-09;regional;mensual;CCAA_PAIS_VASCO;93.64
2014-10;regional;mensual;CCAA_PAIS_VASCO;94.54
2014-11;regional;mensual;CCAA_PAIS_VASCO;94.85
2014-12;regional;mensual;CCAA_PAIS_VASCO;94.7
2015-01;regional;mensual;CCAA_PAIS_VASCO;93.05
2015-02;regional;mensual;CCAA_PAIS_VASCO;93.03
2015-03;regional;mensual;CCAA_PAIS_VASCO;93.58
2015-04;regional;mensual;CCAA_PAIS_VASCO;94.63
2015-05;regional;mensual;CCAA_PAIS_VASCO;94.87
2015-06;regional;mensual;CCAA_PAIS_VASCO;95.01
2015-07;regional;mensual;CCAA_PAIS_VASCO;94.15
2015-08;regional;mensual;CCAA_PAIS_VASCO;94.26
2015-09;regional;mensual;CCAA_PAIS_VASCO;94.45
2015-10;regional;mensual;CCAA_PAIS_VASCO;95.46
2015-11;regional;mensual;CCAA_PAIS_VASCO;95.82
2015-12;regional;mensual;CCAA_PAIS_VASCO;95.69
2016-01;regional;mensual;CCAA_PAIS_VASCO;94.08
2016-02;regional;mensual;CCAA_PAIS_VASCO;94.11
2016-03;regional;mensual;CCAA_PAIS_VASCO;94.74
2016-04;regional;mensual;CCAA_PAIS_VASCO;95.49
2016-05;regional;mensual;CCAA_PAIS_VASCO;95.63
2016-06;regional;mensual;CCAA_PAIS_VASCO;95.72
2016-07;regional;mensual;CCAA_PAIS_VASCO;94.9
2016-08;regional;mensual;CCAA_PAIS_VASCO;95.25
2016-09;regional;mensual;CCAA_PAIS_VASCO;95.28
2016-10;regional;mensual;CCAA_PAIS_VASCO;96.22
2016-11;regional;mensual;CCAA_PAIS_VASCO;96.63
2016-12;regional;mensual;CCAA_PAIS_VASCO;96.66
2017-01;regional;mensual;CCAA_PAIS_VASCO;95.19
2017-02;regional;mensual;CCAA_PAIS_VASCO;95.03
2017-03;regional;mensual;CCAA_PAIS_VASCO;95.61
2017-04;regional;mensual;CCAA_PAIS_VASCO;96.66
2017-05;regional;mensual;CCAA_PAIS_VASCO;96.61
2017-06;regional;mensual;CCAA_PAIS_VASCO;96.79
2017-07;regional;mensual;CCAA_PAIS_VASCO;96.27
2017-08;regional;mensual;CCAA_PAIS_VASCO;96.49
2017-09;regional;mensual;CCAA_PAIS_VASCO;96.39
2017-10;regional;mensual;CCAA_PAIS_VASCO;97.1
2017-11;regional;mensual;CCAA_PAIS_VASCO;97.4
2017-12;regional;mensual;CCAA_PAIS_VASCO;97.35
2018-01;regional;mensual;CCAA_PAIS_VASCO;95.77
2018-02;regional;mensual;CCAA_PAIS_VASCO;95.99
2018-03;regional;mensual;CCAA_PAIS_VASCO;96.61
2018-04;regional;mensual;CCAA_PAIS_VASCO;97.42
2018-05;regional;mensual;CCAA_PAIS_VASCO;97.79
2018-06;regional;mensual;CCAA_PAIS_VASCO;97.84
2018-07;regional;mensual;CCAA_PAIS_VASCO;97.26
2018-08;regional;mensual;CCAA_PAIS_VASCO;97.31
2018-09;regional;mensual;CCAA_PAIS_VASCO;97.22
2018-10;regional;mensual;CCAA_PAIS_VASCO;98.22
2018-11;regional;mensual;CCAA_PAIS_VASCO;98.3
2018-12;regional;mensual;CCAA_PAIS_VASCO;98.05
2019-01;regional;mensual;CCAA_PAIS_VASCO;96.39
2019-02;regional;mensual;CCAA_PAIS_VASCO;96.69
2019-03;regional;mensual;CCAA_PAIS_VASCO;97.36
2019-04;regional;mensual;CCAA_PAIS_VASCO;98.45
2019-05;regional;mensual;CCAA_PAIS_VASCO;98.69
2019-06;regional;mensual;CCAA_PAIS_VASCO;98.89
2019-07;regional;mensual;CCAA_PAIS_VASCO;98.24
2019-08;regional;mensual;CCAA_PAIS_VASCO;98.4
2019-09;regional;mensual;CCAA_PAIS_VASCO;98.39
2019-10;regional;mensual;CCAA_PAIS_VASCO;99.29
2019-11;regional;mensual;CCAA_PAIS_VASCO;99.52
2019-12;regional;mensual;CCAA_PAIS_VASCO;99.33
2020-01;regional;mensual;CCAA_PAIS_VASCO;97.78
2020-02;regional;mensual;CCAA_PAIS_VASCO;98.0
2020-03;regional;mensual;CCAA_PAIS_VASCO;98.56
2020-04;regional;mensual;CCAA_PAIS_VASCO;99.55
2020-05;regional;mensual;CCAA_PAIS_VASCO;99.7
2020-06;regional;mensual;CCAA_PAIS_VASCO;99.82
2020-07;regional;mensual;CCAA_PAIS_VASCO;98.59
2020-08;regional;mensual;CCAA_PAIS_VASCO;98.72
2020-09;regional;mensual;CCAA_PAIS_VASCO;98.87
2020-10;regional;mensual;CCAA_PAIS_VASCO;99.74
2020-11;regional;mensual;CCAA_PAIS_VASCO;99.77
2020-12;regional;mensual;CCAA_PAIS_VASCO;99.52
2021-01;regional;mensual;CCAA_PAIS_VASCO;98.35
2021-02;regional;mensual;CCAA_PAIS_VASCO;98.54
2021-03;regional;mensual;CCAA_PAIS_VASCO;99.05
2021-04;regional;mensual;CCAA_PAIS_VASCO;99.99
2021-05;regional;mensual;CCAA_PAIS_VASCO;100.16
2021-06;regional;mensual;CCAA_PAIS_VASCO;100.37
2021-07;regional;mensual;CCAA_PAIS_VASCO;99.46
2021-08;regional;mensual;CCAA_PAIS_VASCO;99.68
2021-09;regional;mensual;CCAA_PAIS_VASCO;100.08
2021-10;regional;mensual;CCAA_PAIS_VASCO;101.11
2021-11;regional;mensual;CCAA_PAIS_VASCO;101.47
2021-12;regional;mensual;CCAA_PAIS_VASCO;101.74
2022-01;regional;mensual;CCAA_PAIS_VASCO;100.92
2022-02;regional;mensual;CCAA_PAIS_VASCO;101.56
2022-03;regional;mensual;CCAA_PAIS_VASCO;102.6
2022-04;regional;mensual;CCAA_PAIS_VASCO;104.25
2022-05;regional;mensual;CCAA_PAIS_VASCO;104.89
2022-06;regional;mensual;CCAA_PAIS_VASCO;105.8
2022-07;regional;mensual;CCAA_PAIS_VASCO;105.66
2022-08;regional;mensual;CCAA_PAIS_VASCO;106.07
2022-09;regional;mensual;CCAA_PAIS_VASCO;106.16
2022-10;regional;mensual;CCAA_PAIS_VASCO;107.12
2022-11;regional;mensual;CCAA_PAIS_VASCO;107.68
2022-12;regional;mensual;CCAA_PAIS_VASCO;108.52
2023-01;regional;mensual;CCAA_PAIS_VASCO;108.32
2023-02;regional;mensual;CCAA_PAIS_VASCO;109.11
2023-03;regional;mensual;CCAA_PAIS_VASCO;110.19
2023-04;regional;mensual;CCAA_PAIS_VASCO;111.32
2023-05;regional;mensual;CCAA_PAIS_VASCO;111.59
2023-06;regional;mensual;CCAA_PAIS_VASCO;112.36
2023-07;regional;mensual;CCAA_PAIS_VASCO;112.42
2023-08;regional;mensual;CCAA_PAIS_VASCO;112.72
2023-09;regional;mensual;CCAA_PAIS_VASCO;112.59
2023-10;regional;mensual;CCAA_PAIS_VASCO;112.86
2023-11;regional;mensual;CCAA_PAIS_VASCO;112.83
2023-12;regional;mensual;CCAA_PAIS_VASCO;112.81
2024-01;regional;mensual;CCAA_PAIS_VASCO;112.41
2024-02;regional;mensual;CCAA_PAIS_VASCO;113.38
2024-03;regional;mensual;CCAA_PAIS_VASCO;113.96
2024-04;regional;mensual;CCAA_PAIS_VASCO;114.76
2024-05;regional;mensual;CCAA_PAIS_VASCO;115.29
2024-06;regional;mensual;CCAA_PAIS_VASCO;115.77
2024-07;regional;mensual;CCAA_PAIS_VASCO;115.66
2024-08;regional;mensual;CCAA_PAIS_VASCO;116.06
2002-01;regional;mensual;CCAA_RIOJA;72.53
2002-02;regional;mensual;CCAA_RIOJA;72.62
2002-03;regional;mensual;CCAA_RIOJA;73.08
2002-04;regional;mensual;CCAA_RIOJA;74.17
2002-05;regional;mensual;CCAA_RIOJA;74.57
2002-06;regional;mensual;CCAA_RIOJA;74.81
2002-07;regional;mensual;CCAA_RIOJA;73.78
2002-08;regional;mensual;CCAA_RIOJA;73.98
2002-09;regional;mensual;CCAA_RIOJA;74.03
2002-10;regional;mensual;CCAA_RIOJA;75.46
2002-11;regional;mensual;CCAA_RIOJA;75.82
2002-12;regional;mensual;CCAA_RIOJA;76.0
2003-01;regional;mensual;CCAA_RIOJA;75.02
2003-02;regional;mensual;CCAA_RIOJA;75.25
2003-03;regional;mensual;CCAA_RIOJA;75.57
2003-04;regional;mensual;CCAA_RIOJA;77.17
2003-05;regional;mensual;CCAA_RIOJA;77.23
2003-06;regional;mensual;CCAA_RIOJA;77.41
2003-07;regional;mensual;CCAA_RIOJA;76.31
2003-08;regional;mensual;CCAA_RIOJA;76.57
2003-09;regional;mensual;CCAA_RIOJA;76.42
2003-10;regional;mensual;CCAA_RIOJA;77.69
2003-11;regional;mensual;CCAA_RIOJA;77.8
2003-12;regional;mensual;CCAA_RIOJA;77.93
2004-01;regional;mensual;CCAA_RIOJA;76.84
2004-02;regional;mensual;CCAA_RIOJA;77.0
2004-03;regional;mensual;CCAA_RIOJA;77.27
2004-04;regional;mensual;CCAA_RIOJA;79.19
2004-05;regional;mensual;CCAA_RIOJA;79.34
2004-06;regional;mensual;CCAA_RIOJA;79.56
2004-07;regional;mensual;CCAA_RIOJA;78.16
2004-08;regional;mensual;CCAA_RIOJA;78.44
2004-09;regional;mensual;CCAA_RIOJA;78.45
2004-10;regional;mensual;CCAA_RIOJA;79.68
2004-11;regional;mensual;CCAA_RIOJA;80.08
2004-12;regional;mensual;CCAA_RIOJA;80.19
2005-01;regional;mensual;CCAA_RIOJA;79.03
2005-02;regional;mensual;CCAA_RIOJA;79.19
2005-03;regional;mensual;CCAA_RIOJA;79.62
2005-04;regional;mensual;CCAA_RIOJA;81.47
2005-05;regional;mensual;CCAA_RIOJA;81.77
2005-06;regional;mensual;CCAA_RIOJA;81.91
2005-07;regional;mensual;CCAA_RIOJA;80.38
2005-08;regional;mensual;CCAA_RIOJA;80.47
2005-09;regional;mensual;CCAA_RIOJA;80.52
2005-10;regional;mensual;CCAA_RIOJA;81.88
2005-11;regional;mensual;CCAA_RIOJA;82.62
2005-12;regional;mensual;CCAA_RIOJA;82.91
2006-01;regional;mensual;CCAA_RIOJA;81.46
2006-02;regional;mensual;CCAA_RIOJA;81.67
2006-03;regional;mensual;CCAA_RIOJA;82.22
2006-04;regional;mensual;CCAA_RIOJA;84.09
2006-05;regional;mensual;CCAA_RIOJA;84.46
2006-06;regional;mensual;CCAA_RIOJA;84.63
2006-07;regional;mensual;CCAA_RIOJA;83.13
2006-08;regional;mensual;CCAA_RIOJA;83.35
2006-09;regional;mensual;CCAA_RIOJA;83.27
2006-10;regional;mensual;CCAA_RIOJA;84.47
2006-11;regional;mensual;CCAA_RIOJA;85.12
2006-12;regional;mensual;CCAA_RIOJA;85.36
2007-01;regional;mensual;CCAA_RIOJA;83.99
2007-02;regional;mensual;CCAA_RIOJA;84.15
2007-03;regional;mensual;CCAA_RIOJA;84.44
2007-04;regional;mensual;CCAA_RIOJA;86.37
2007-05;regional;mensual;CCAA_RIOJA;86.68
2007-06;regional;mensual;CCAA_RIOJA;86.84
2007-07;regional;mensual;CCAA_RIOJA;85.33
2007-08;regional;mensual;CCAA_RIOJA;85.63
2007-09;regional;mensual;CCAA_RIOJA;85.59
2007-10;regional;mensual;CCAA_RIOJA;87.18
2007-11;regional;mensual;CCAA_RIOJA;87.81
2007-12;regional;mensual;CCAA_RIOJA;88.04
2008-01;regional;mensual;CCAA_RIOJA;86.55
2008-02;regional;mensual;CCAA_RIOJA;86.89
2008-03;regional;mensual;CCAA_RIOJA;87.38
2008-04;regional;mensual;CCAA_RIOJA;89.11
2008-05;regional;mensual;CCAA_RIOJA;89.55
2008-06;regional;mensual;CCAA_RIOJA;89.83
2008-07;regional;mensual;CCAA_RIOJA;88.37
2008-08;regional;mensual;CCAA_RIOJA;88.61
2008-09;regional;mensual;CCAA_RIOJA;88.59
2008-10;regional;mensual;CCAA_RIOJA;89.86
2008-11;regional;mensual;CCAA_RIOJA;90.34
2008-12;regional;mensual;CCAA_RIOJA;90.29
2009-01;regional;mensual;CCAA_RIOJA;88.33
2009-02;regional;mensual;CCAA_RIOJA;88.24
2009-03;regional;mensual;CCAA_RIOJA;88.48
2009-04;regional;mensual;CCAA_RIOJA;90.2
2009-05;regional;mensual;CCAA_RIOJA;90.22
2009-06;regional;mensual;CCAA_RIOJA;90.41
2009-07;regional;mensual;CCAA_RIOJA;88.81
2009-08;regional;mensual;CCAA_RIOJA;88.91
2009-09;regional;mensual;CCAA_RIOJA;88.59
2009-10;regional;mensual;CCAA_RIOJA;89.61
2009-11;regional;mensual;CCAA_RIOJA;90.26
2009-12;regional;mensual;CCAA_RIOJA;90.43
2010-01;regional;mensual;CCAA_RIOJA;88.28
2010-02;regional;mensual;CCAA_RIOJA;88.35
2010-03;regional;mensual;CCAA_RIOJA;88.62
2010-04;regional;mensual;CCAA_RIOJA;90.14
2010-05;regional;mensual;CCAA_RIOJA;90.4
2010-06;regional;mensual;CCAA_RIOJA;90.81
2010-07;regional;mensual;CCAA_RIOJA;89.46
2010-08;regional;mensual;CCAA_RIOJA;89.73
2010-09;regional;mensual;CCAA_RIOJA;89.56
2010-10;regional;mensual;CCAA_RIOJA;90.75
2010-11;regional;mensual;CCAA_RIOJA;91.48
2010-12;regional;mensual;CCAA_RIOJA;91.91
2011-01;regional;mensual;CCAA_RIOJA;89.87
2011-02;regional;mensual;CCAA_RIOJA;90.0
2011-03;regional;mensual;CCAA_RIOJA;90.28
2011-04;regional;mensual;CCAA_RIOJA;92.29
2011-05;regional;mensual;CCAA_RIOJA;92.47
2011-06;regional;mensual;CCAA_RIOJA;92.62
2011-07;regional;mensual;CCAA_RIOJA;91.18
2011-08;regional;mensual;CCAA_RIOJA;91.43
2011-09;regional;mensual;CCAA_RIOJA;91.49
2011-10;regional;mensual;CCAA_RIOJA;92.65
2011-11;regional;mensual;CCAA_RIOJA;93.34
2011-12;regional;mensual;CCAA_RIOJA;93.65
2012-01;regional;mensual;CCAA_RIOJA;91.34
2012-02;regional;mensual;CCAA_RIOJA;91.37
2012-03;regional;mensual;CCAA_RIOJA;91.71
2012-04;regional;mensual;CCAA_RIOJA;93.43
2012-05;regional;mensual;CCAA_RIOJA;93.78
2012-06;regional;mensual;CCAA_RIOJA;93.91
2012-07;regional;mensual;CCAA_RIOJA;92.62
2012-08;regional;mensual;CCAA_RIOJA;92.8
2012-09;regional;mensual;CCAA_RIOJA;93.39
2012-10;regional;mensual;CCAA_RIOJA;94.94
2012-11;regional;mensual;CCAA_RIOJA;95.44
2012-12;regional;mensual;CCAA_RIOJA;95.64
2013-01;regional;mensual;CCAA_RIOJA;93.42
2013-02;regional;mensual;CCAA_RIOJA;93.45
2013-03;regional;mensual;CCAA_RIOJA;93.75
2013-04;regional;mensual;CCAA_RIOJA;95.31
2013-05;regional;mensual;CCAA_RIOJA;95.77
2013-06;regional;mensual;CCAA_RIOJA;95.74
2013-07;regional;mensual;CCAA_RIOJA;94.22
2013-08;regional;mensual;CCAA_RIOJA;94.45
2013-09;regional;mensual;CCAA_RIOJA;94.12
2013-10;regional;mensual;CCAA_RIOJA;95.1
2013-11;regional;mensual;CCAA_RIOJA;95.8
2013-12;regional;mensual;CCAA_RIOJA;95.78
2014-01;regional;mensual;CCAA_RIOJA;93.32
2014-02;regional;mensual;CCAA_RIOJA;93.38
2014-03;regional;mensual;CCAA_RIOJA;93.7
2014-04;regional;mensual;CCAA_RIOJA;95.33
2014-05;regional;mensual;CCAA_RIOJA;95.55
2014-06;regional;mensual;CCAA_RIOJA;95.56
2014-07;regional;mensual;CCAA_RIOJA;94.05
2014-08;regional;mensual;CCAA_RIOJA;94.16
2014-09;regional;mensual;CCAA_RIOJA;94.21
2014-10;regional;mensual;CCAA_RIOJA;95.22
2014-11;regional;mensual;CCAA_RIOJA;95.84
2014-12;regional;mensual;CCAA_RIOJA;95.81
2015-01;regional;mensual;CCAA_RIOJA;93.58
2015-02;regional;mensual;CCAA_RIOJA;93.73
2015-03;regional;mensual;CCAA_RIOJA;94.01
2015-04;regional;mensual;CCAA_RIOJA;95.75
2015-05;regional;mensual;CCAA_RIOJA;96.22
2015-06;regional;mensual;CCAA_RIOJA;96.42
2015-07;regional;mensual;CCAA_RIOJA;94.93
2015-08;regional;mensual;CCAA_RIOJA;95.08
2015-09;regional;mensual;CCAA_RIOJA;95.1
2015-10;regional;mensual;CCAA_RIOJA;96.21
2015-11;regional;mensual;CCAA_RIOJA;96.99
2015-12;regional;mensual;CCAA_RIOJA;96.8
2016-01;regional;mensual;CCAA_RIOJA;94.64
2016-02;regional;mensual;CCAA_RIOJA;94.84
2016-03;regional;mensual;CCAA_RIOJA;95.19
2016-04;regional;mensual;CCAA_RIOJA;96.42
2016-05;regional;mensual;CCAA_RIOJA;96.94
2016-06;regional;mensual;CCAA_RIOJA;96.96
2016-07;regional;mensual;CCAA_RIOJA;95.3
2016-08;regional;mensual;CCAA_RIOJA;95.69
2016-09;regional;mensual;CCAA_RIOJA;95.57
2016-10;regional;mensual;CCAA_RIOJA;96.54
2016-11;regional;mensual;CCAA_RIOJA;97.47
2016-12;regional;mensual;CCAA_RIOJA;97.75
2017-01;regional;mensual;CCAA_RIOJA;95.7
2017-02;regional;mensual;CCAA_RIOJA;95.69
2017-03;regional;mensual;CCAA_RIOJA;95.92
2017-04;regional;mensual;CCAA_RIOJA;97.59
2017-05;regional;mensual;CCAA_RIOJA;97.86
2017-06;regional;mensual;CCAA_RIOJA;98.05
2017-07;regional;mensual;CCAA_RIOJA;96.62
2017-08;regional;mensual;CCAA_RIOJA;96.75
2017-09;regional;mensual;CCAA_RIOJA;96.49
2017-10;regional;mensual;CCAA_RIOJA;97.38
2017-11;regional;mensual;CCAA_RIOJA;98.02
2017-12;regional;mensual;CCAA_RIOJA;98.03
2018-01;regional;mensual;CCAA_RIOJA;96.14
2018-02;regional;mensual;CCAA_RIOJA;96.6
2018-03;regional;mensual;CCAA_RIOJA;96.93
2018-04;regional;mensual;CCAA_RIOJA;98.15
2018-05;regional;mensual;CCAA_RIOJA;98.77
2018-06;regional;mensual;CCAA_RIOJA;98.88
2018-07;regional;mensual;CCAA_RIOJA;97.56
2018-08;regional;mensual;CCAA_RIOJA;97.6
2018-09;regional;mensual;CCAA_RIOJA;97.16
2018-10;regional;mensual;CCAA_RIOJA;98.24
2018-11;regional;mensual;CCAA_RIOJA;98.77
2018-12;regional;mensual;CCAA_RIOJA;98.88
2019-01;regional;mensual;CCAA_RIOJA;96.89
2019-02;regional;mensual;CCAA_RIOJA;97.07
2019-03;regional;mensual;CCAA_RIOJA;97.32
2019-04;regional;mensual;CCAA_RIOJA;99.06
2019-05;regional;mensual;CCAA_RIOJA;99.5
2019-06;regional;mensual;CCAA_RIOJA;99.71
2019-07;regional;mensual;CCAA_RIOJA;98.26
2019-08;regional;mensual;CCAA_RIOJA;98.39
2019-09;regional;mensual;CCAA_RIOJA;98.25
2019-10;regional;mensual;CCAA_RIOJA;99.13
2019-11;regional;mensual;CCAA_RIOJA;99.8
2019-12;regional;mensual;CCAA_RIOJA;99.93
2020-01;regional;mensual;CCAA_RIOJA;97.87
2020-02;regional;mensual;CCAA_RIOJA;98.18
2020-03;regional;mensual;CCAA_RIOJA;98.54
2020-04;regional;mensual;CCAA_RIOJA;100.1
2020-05;regional;mensual;CCAA_RIOJA;100.41
2020-06;regional;mensual;CCAA_RIOJA;100.5
2020-07;regional;mensual;CCAA_RIOJA;98.51
2020-08;regional;mensual;CCAA_RIOJA;98.73
2020-09;regional;mensual;CCAA_RIOJA;98.5
2020-10;regional;mensual;CCAA_RIOJA;99.47
2020-11;regional;mensual;CCAA_RIOJA;99.9
2020-12;regional;mensual;CCAA_RIOJA;100.03
2021-01;regional;mensual;CCAA_RIOJA;98.46
2021-02;regional;mensual;CCAA_RIOJA;98.45
2021-03;regional;mensual;CCAA_RIOJA;98.7
2021-04;regional;mensual;CCAA_RIOJA;100.19
2021-05;regional;mensual;CCAA_RIOJA;100.46
2021-06;regional;mensual;CCAA_RIOJA;100.7
2021-07;regional;mensual;CCAA_RIOJA;99.35
2021-08;regional;mensual;CCAA_RIOJA;99.58
2021-09;regional;mensual;CCAA_RIOJA;99.61
2021-10;regional;mensual;CCAA_RIOJA;100.92
2021-11;regional;mensual;CCAA_RIOJA;101.57
2021-12;regional;mensual;CCAA_RIOJA;102.02
2022-01;regional;mensual;CCAA_RIOJA;101.03
2022-02;regional;mensual;CCAA_RIOJA;101.66
2022-03;regional;mensual;CCAA_RIOJA;102.43
2022-04;regional;mensual;CCAA_RIOJA;104.9
2022-05;regional;mensual;CCAA_RIOJA;105.66
2022-06;regional;mensual;CCAA_RIOJA;106.39
2022-07;regional;mensual;CCAA_RIOJA;105.98
2022-08;regional;mensual;CCAA_RIOJA;106.48
2022-09;regional;mensual;CCAA_RIOJA;106.57
2022-10;regional;mensual;CCAA_RIOJA;107.72
2022-11;regional;mensual;CCAA_RIOJA;108.54
2022-12;regional;mensual;CCAA_RIOJA;109.59
2023-01;regional;mensual;CCAA_RIOJA;109.29
2023-02;regional;mensual;CCAA_RIOJA;110.27
2023-03;regional;mensual;CCAA_RIOJA;111.01
2023-04;regional;mensual;CCAA_RIOJA;112.25
2023-05;regional;mensual;CCAA_RIOJA;112.33
2023-06;regional;mensual;CCAA_RIOJA;112.78
2023-07;regional;mensual;CCAA_RIOJA;113.03
2023-08;regional;mensual;CCAA_RIOJA;113.43
2023-09;regional;mensual;CCAA_RIOJA;113.01
2023-10;regional;mensual;CCAA_RIOJA;113.53
2023-11;regional;mensual;CCAA_RIOJA;113.77
2023-12;regional;mensual;CCAA_RIOJA;113.99
2024-01;regional;mensual;CCAA_RIOJA;113.34
2024-02;regional;mensual;CCAA_RIOJA;113.82
2024-03;regional;mensual;CCAA_RIOJA;114.51
2024-04;regional;mensual;CCAA_RIOJA;115.22
2024-05;regional;mensual;CCAA_RIOJA;115.55
2024-06;regional;mensual;CCAA_RIOJA;116.03
2024-07;regional;mensual;CCAA_RIOJA;115.96
2024-08;regional;mensual;CCAA_RIOJA;116.26
2002-01;regional;mensual;CCAA_CATALUNIA;69.77
2002-02;regional;mensual;CCAA_CATALUNIA;69.8
2002-03;regional;mensual;CCAA_CATALUNIA;70.3
2002-04;regional;mensual;CCAA_CATALUNIA;71.16
2002-05;regional;mensual;CCAA_CATALUNIA;71.4
2002-06;regional;mensual;CCAA_CATALUNIA;71.67
2002-07;regional;mensual;CCAA_CATALUNIA;71.0
2002-08;regional;mensual;CCAA_CATALUNIA;71.17
2002-09;regional;mensual;CCAA_CATALUNIA;71.3
2002-10;regional;mensual;CCAA_CATALUNIA;72.1
2002-11;regional;mensual;CCAA_CATALUNIA;72.39
2002-12;regional;mensual;CCAA_CATALUNIA;72.69
2003-01;regional;mensual;CCAA_CATALUNIA;72.24
2003-02;regional;mensual;CCAA_CATALUNIA;72.46
2003-03;regional;mensual;CCAA_CATALUNIA;72.91
2003-04;regional;mensual;CCAA_CATALUNIA;73.91
2003-05;regional;mensual;CCAA_CATALUNIA;73.93
2003-06;regional;mensual;CCAA_CATALUNIA;74.1
2003-07;regional;mensual;CCAA_CATALUNIA;73.4
2003-08;regional;mensual;CCAA_CATALUNIA;73.63
2003-09;regional;mensual;CCAA_CATALUNIA;73.67
2003-10;regional;mensual;CCAA_CATALUNIA;74.47
2003-11;regional;mensual;CCAA_CATALUNIA;74.72
2003-12;regional;mensual;CCAA_CATALUNIA;74.98
2004-01;regional;mensual;CCAA_CATALUNIA;74.34
2004-02;regional;mensual;CCAA_CATALUNIA;74.47
2004-03;regional;mensual;CCAA_CATALUNIA;74.88
2004-04;regional;mensual;CCAA_CATALUNIA;76.02
2004-05;regional;mensual;CCAA_CATALUNIA;76.29
2004-06;regional;mensual;CCAA_CATALUNIA;76.56
2004-07;regional;mensual;CCAA_CATALUNIA;75.83
2004-08;regional;mensual;CCAA_CATALUNIA;76.08
2004-09;regional;mensual;CCAA_CATALUNIA;76.19
2004-10;regional;mensual;CCAA_CATALUNIA;76.89
2004-11;regional;mensual;CCAA_CATALUNIA;77.22
2004-12;regional;mensual;CCAA_CATALUNIA;77.41
2005-01;regional;mensual;CCAA_CATALUNIA;76.85
2005-02;regional;mensual;CCAA_CATALUNIA;76.93
2005-03;regional;mensual;CCAA_CATALUNIA;77.48
2005-04;regional;mensual;CCAA_CATALUNIA;78.53
2005-05;regional;mensual;CCAA_CATALUNIA;78.79
2005-06;regional;mensual;CCAA_CATALUNIA;78.93
2005-07;regional;mensual;CCAA_CATALUNIA;78.17
2005-08;regional;mensual;CCAA_CATALUNIA;78.35
2005-09;regional;mensual;CCAA_CATALUNIA;78.55
2005-10;regional;mensual;CCAA_CATALUNIA;79.35
2005-11;regional;mensual;CCAA_CATALUNIA;79.73
2005-12;regional;mensual;CCAA_CATALUNIA;80.06
2006-01;regional;mensual;CCAA_CATALUNIA;79.39
2006-02;regional;mensual;CCAA_CATALUNIA;79.39
2006-03;regional;mensual;CCAA_CATALUNIA;79.96
2006-04;regional;mensual;CCAA_CATALUNIA;81.07
2006-05;regional;mensual;CCAA_CATALUNIA;81.29
2006-06;regional;mensual;CCAA_CATALUNIA;81.5
2006-07;regional;mensual;CCAA_CATALUNIA;80.75
2006-08;regional;mensual;CCAA_CATALUNIA;80.88
2006-09;regional;mensual;CCAA_CATALUNIA;80.97
2006-10;regional;mensual;CCAA_CATALUNIA;81.65
2006-11;regional;mensual;CCAA_CATALUNIA;81.99
2006-12;regional;mensual;CCAA_CATALUNIA;82.26
2007-01;regional;mensual;CCAA_CATALUNIA;81.69
2007-02;regional;mensual;CCAA_CATALUNIA;81.77
2007-03;regional;mensual;CCAA_CATALUNIA;82.28
2007-04;regional;mensual;CCAA_CATALUNIA;83.42
2007-05;regional;mensual;CCAA_CATALUNIA;83.58
2007-06;regional;mensual;CCAA_CATALUNIA;83.78
2007-07;regional;mensual;CCAA_CATALUNIA;83.02
2007-08;regional;mensual;CCAA_CATALUNIA;83.18
2007-09;regional;mensual;CCAA_CATALUNIA;83.3
2007-10;regional;mensual;CCAA_CATALUNIA;84.45
2007-11;regional;mensual;CCAA_CATALUNIA;84.8
2007-12;regional;mensual;CCAA_CATALUNIA;85.16
2008-01;regional;mensual;CCAA_CATALUNIA;84.35
2008-02;regional;mensual;CCAA_CATALUNIA;84.55
2008-03;regional;mensual;CCAA_CATALUNIA;85.11
2008-04;regional;mensual;CCAA_CATALUNIA;85.98
2008-05;regional;mensual;CCAA_CATALUNIA;86.29
2008-06;regional;mensual;CCAA_CATALUNIA;86.54
2008-07;regional;mensual;CCAA_CATALUNIA;85.84
2008-08;regional;mensual;CCAA_CATALUNIA;86.08
2008-09;regional;mensual;CCAA_CATALUNIA;86.15
2008-10;regional;mensual;CCAA_CATALUNIA;86.93
