TIME_PERIOD;SEXO;EDAD;MEDIDAS;TERRITORIO;OBSERVACIONES
2000;Total;De 55 a 64 años;Defunciones;Gran Canaria;592
2000;Total;De 55 a 64 años;Defunciones;Fuerteventura;28
2000;Total;De 55 a 64 años;Defunciones;El Hierro;7
2000;Total;De 55 a 64 años;Defunciones;Canarias;1320
2000;Total;De 45 a 54 años;Defunciones;Tenerife;291
2000;Total;De 45 a 54 años;Defunciones;Lanzarote;49
2000;Total;De 45 a 54 años;Defunciones;La Palma;22
2000;Total;De 45 a 54 años;Defunciones;La Gomera;8
2000;Total;De 45 a 54 años;Defunciones;Gran Canaria;314
2000;Total;De 45 a 54 años;Defunciones;Fuerteventura;19
2000;Total;De 45 a 54 años;Defunciones;El Hierro;5
2000;Total;De 45 a 54 años;Defunciones;Canarias;708
2000;Total;De 35 a 44 años;Defunciones;Tenerife;183
2000;Total;De 35 a 44 años;Defunciones;Lanzarote;35
2000;Total;De 35 a 44 años;Defunciones;La Palma;20
2000;Total;De 35 a 44 años;Defunciones;La Gomera;2
2000;Total;De 35 a 44 años;Defunciones;Gran Canaria;204
2000;Total;De 35 a 44 años;Defunciones;Fuerteventura;14
2000;Total;De 35 a 44 años;Defunciones;El Hierro;6
2000;Total;De 35 a 44 años;Defunciones;Canarias;464
2000;Total;De 25 a 34 años;Defunciones;Tenerife;105
2000;Total;De 25 a 34 años;Defunciones;Lanzarote;21
2000;Total;De 25 a 34 años;Defunciones;La Palma;8
2000;Total;De 25 a 34 años;Defunciones;La Gomera;0
2000;Total;De 25 a 34 años;Defunciones;Gran Canaria;99
2000;Total;De 25 a 34 años;Defunciones;Fuerteventura;12
2000;Total;De 25 a 34 años;Defunciones;El Hierro;1
2000;Total;De 25 a 34 años;Defunciones;Canarias;246
2000;Total;De 1 a 4 años;Defunciones;Tenerife;4
2000;Total;De 1 a 4 años;Defunciones;Lanzarote;2
2000;Total;De 1 a 4 años;Defunciones;La Palma;0
2000;Total;De 1 a 4 años;Defunciones;La Gomera;0
2000;Total;De 1 a 4 años;Defunciones;Gran Canaria;16
2000;Total;De 1 a 4 años;Defunciones;Fuerteventura;0
2000;Total;De 1 a 4 años;Defunciones;El Hierro;1
2000;Total;De 1 a 4 años;Defunciones;Canarias;23
2000;Total;De 15 a 24 años;Defunciones;Tenerife;70
2000;Total;De 15 a 24 años;Defunciones;Lanzarote;14
2000;Total;De 15 a 24 años;Defunciones;La Palma;4
2000;Total;De 15 a 24 años;Defunciones;La Gomera;0
2000;Total;De 15 a 24 años;Defunciones;Gran Canaria;72
2000;Total;De 15 a 24 años;Defunciones;Fuerteventura;5
2000;Total;De 15 a 24 años;Defunciones;El Hierro;0
2000;Total;De 15 a 24 años;Defunciones;Canarias;165
2000;Total;Total;Defunciones;Tenerife;5116
2000;Total;Total;Defunciones;Lanzarote;526
2000;Total;Total;Defunciones;La Palma;673
2000;Total;Total;Defunciones;La Gomera;148
2000;Total;Total;Defunciones;Gran Canaria;5258
2000;Total;Total;Defunciones;Fuerteventura;225
2000;Total;Total;Defunciones;El Hierro;84
2000;Total;Total;Defunciones;Canarias;12030
2000;Total;Menos de 7 días;Defunciones;Tenerife;22
2000;Total;Menos de 7 días;Defunciones;Lanzarote;1
2000;Total;Menos de 7 días;Defunciones;La Palma;0
2000;Total;Menos de 7 días;Defunciones;La Gomera;0
2000;Total;Menos de 7 días;Defunciones;Gran Canaria;17
2000;Total;Menos de 7 días;Defunciones;Fuerteventura;1
2000;Total;Menos de 7 días;Defunciones;El Hierro;0
2000;Total;Menos de 7 días;Defunciones;Canarias;41
2000;Total;De 7 a 27 días;Defunciones;Tenerife;20
2000;Total;De 7 a 27 días;Defunciones;Lanzarote;2
2000;Total;De 7 a 27 días;Defunciones;La Palma;0
2000;Total;De 7 a 27 días;Defunciones;La Gomera;0
2000;Total;De 7 a 27 días;Defunciones;Gran Canaria;10
2000;Total;De 7 a 27 días;Defunciones;Fuerteventura;1
2000;Total;De 7 a 27 días;Defunciones;El Hierro;0
2000;Total;De 7 a 27 días;Defunciones;Canarias;33
2000;Total;De 28 días a menos de 1 año;Defunciones;Tenerife;21
2000;Total;De 28 días a menos de 1 año;Defunciones;Lanzarote;2
2000;Total;De 28 días a menos de 1 año;Defunciones;La Palma;1
2000;Total;De 28 días a menos de 1 año;Defunciones;La Gomera;1
2000;Total;De 28 días a menos de 1 año;Defunciones;Gran Canaria;20
2000;Total;De 28 días a menos de 1 año;Defunciones;Fuerteventura;3
2000;Total;De 28 días a menos de 1 año;Defunciones;El Hierro;0
2000;Total;De 28 días a menos de 1 año;Defunciones;Canarias;48
2000;Hombres;Menor de 1 año;Defunciones;Tenerife;29
2000;Hombres;Menor de 1 año;Defunciones;Lanzarote;3
2000;Hombres;Menor de 1 año;Defunciones;La Palma;0
2000;Hombres;Menor de 1 año;Defunciones;La Gomera;1
2000;Hombres;Menor de 1 año;Defunciones;Gran Canaria;26
2000;Hombres;Menor de 1 año;Defunciones;Fuerteventura;3
2000;Hombres;Menor de 1 año;Defunciones;El Hierro;0
2000;Hombres;Menor de 1 año;Defunciones;Canarias;62
2000;Hombres;95 años o más;Defunciones;Tenerife;42
2000;Hombres;95 años o más;Defunciones;Lanzarote;1
2000;Hombres;95 años o más;Defunciones;La Palma;12
2000;Hombres;95 años o más;Defunciones;La Gomera;2
2000;Hombres;95 años o más;Defunciones;Gran Canaria;42
2000;Hombres;95 años o más;Defunciones;Fuerteventura;1
2000;Hombres;95 años o más;Defunciones;El Hierro;1
2000;Hombres;95 años o más;Defunciones;Canarias;101
2000;Hombres;De 85 a 94 años;Defunciones;Tenerife;456
2000;Hombres;De 85 a 94 años;Defunciones;Lanzarote;41
2000;Hombres;De 85 a 94 años;Defunciones;La Palma;81
2000;Hombres;De 85 a 94 años;Defunciones;La Gomera;19
2000;Hombres;De 85 a 94 años;Defunciones;Gran Canaria;423
2000;Hombres;De 85 a 94 años;Defunciones;Fuerteventura;15
2000;Hombres;De 85 a 94 años;Defunciones;El Hierro;9
2000;Hombres;De 85 a 94 años;Defunciones;Canarias;1044
2000;Hombres;De 75 a 84 años;Defunciones;Tenerife;775
2000;Hombres;De 75 a 84 años;Defunciones;Lanzarote;67
2000;Hombres;De 75 a 84 años;Defunciones;La Palma;98
2000;Hombres;De 75 a 84 años;Defunciones;La Gomera;20
2000;Hombres;De 75 a 84 años;Defunciones;Gran Canaria;692
2000;Hombres;De 75 a 84 años;Defunciones;Fuerteventura;30
2000;Hombres;De 75 a 84 años;Defunciones;El Hierro;14
2000;Hombres;De 75 a 84 años;Defunciones;Canarias;1696
2000;Hombres;De 65 a 74 años;Defunciones;Tenerife;659
2000;Hombres;De 65 a 74 años;Defunciones;Lanzarote;80
2000;Hombres;De 65 a 74 años;Defunciones;La Palma;81
2000;Hombres;De 65 a 74 años;Defunciones;La Gomera;20
2000;Hombres;De 65 a 74 años;Defunciones;Gran Canaria;764
2000;Hombres;De 65 a 74 años;Defunciones;Fuerteventura;24
2000;Hombres;De 65 a 74 años;Defunciones;El Hierro;8
2000;Hombres;De 65 a 74 años;Defunciones;Canarias;1636
2000;Hombres;De 5 a 14 años;Defunciones;Tenerife;11
2000;Hombres;De 5 a 14 años;Defunciones;Lanzarote;5
2000;Hombres;De 5 a 14 años;Defunciones;La Palma;4
2000;Hombres;De 5 a 14 años;Defunciones;La Gomera;0
2000;Hombres;De 5 a 14 años;Defunciones;Gran Canaria;10
2000;Hombres;De 5 a 14 años;Defunciones;Fuerteventura;0
2000;Hombres;De 5 a 14 años;Defunciones;El Hierro;0
2000;Hombres;De 5 a 14 años;Defunciones;Canarias;30
2000;Hombres;De 55 a 64 años;Defunciones;Tenerife;382
2000;Hombres;De 55 a 64 años;Defunciones;Lanzarote;49
2000;Hombres;De 55 a 64 años;Defunciones;La Palma;38
2000;Hombres;De 55 a 64 años;Defunciones;La Gomera;11
2000;Hombres;De 55 a 64 años;Defunciones;Gran Canaria;443
2000;Hombres;De 55 a 64 años;Defunciones;Fuerteventura;20
2000;Hombres;De 55 a 64 años;Defunciones;El Hierro;6
2000;Hombres;De 55 a 64 años;Defunciones;Canarias;949
2000;Hombres;De 45 a 54 años;Defunciones;Tenerife;208
2000;Hombres;De 45 a 54 años;Defunciones;Lanzarote;31
2000;Hombres;De 45 a 54 años;Defunciones;La Palma;15
2000;Hombres;De 45 a 54 años;Defunciones;La Gomera;7
2000;Hombres;De 45 a 54 años;Defunciones;Gran Canaria;226
2000;Hombres;De 45 a 54 años;Defunciones;Fuerteventura;17
2000;Hombres;De 45 a 54 años;Defunciones;El Hierro;2
2000;Hombres;De 45 a 54 años;Defunciones;Canarias;506
2000;Hombres;De 35 a 44 años;Defunciones;Tenerife;119
2000;Hombres;De 35 a 44 años;Defunciones;Lanzarote;25
2000;Hombres;De 35 a 44 años;Defunciones;La Palma;13
2000;Hombres;De 35 a 44 años;Defunciones;La Gomera;2
2000;Hombres;De 35 a 44 años;Defunciones;Gran Canaria;143
2000;Hombres;De 35 a 44 años;Defunciones;Fuerteventura;11
2000;Hombres;De 35 a 44 años;Defunciones;El Hierro;4
2000;Hombres;De 35 a 44 años;Defunciones;Canarias;317
2000;Hombres;De 25 a 34 años;Defunciones;Tenerife;77
2000;Hombres;De 25 a 34 años;Defunciones;Lanzarote;15
2000;Hombres;De 25 a 34 años;Defunciones;La Palma;5
2000;Hombres;De 25 a 34 años;Defunciones;La Gomera;0
2000;Hombres;De 25 a 34 años;Defunciones;Gran Canaria;76
2000;Hombres;De 25 a 34 años;Defunciones;Fuerteventura;11
2000;Hombres;De 25 a 34 años;Defunciones;El Hierro;1
2000;Hombres;De 25 a 34 años;Defunciones;Canarias;185
2000;Hombres;De 1 a 4 años;Defunciones;Tenerife;2
2000;Hombres;De 1 a 4 años;Defunciones;Lanzarote;0
2000;Hombres;De 1 a 4 años;Defunciones;La Palma;0
2000;Hombres;De 1 a 4 años;Defunciones;La Gomera;0
2000;Hombres;De 1 a 4 años;Defunciones;Gran Canaria;10
2000;Hombres;De 1 a 4 años;Defunciones;Fuerteventura;0
2000;Hombres;De 1 a 4 años;Defunciones;El Hierro;1
2000;Hombres;De 1 a 4 años;Defunciones;Canarias;13
2000;Hombres;De 15 a 24 años;Defunciones;Tenerife;49
2000;Hombres;De 15 a 24 años;Defunciones;Lanzarote;12
2000;Hombres;De 15 a 24 años;Defunciones;La Palma;3
2000;Hombres;De 15 a 24 años;Defunciones;La Gomera;0
2000;Hombres;De 15 a 24 años;Defunciones;Gran Canaria;55
2000;Hombres;De 15 a 24 años;Defunciones;Fuerteventura;5
2000;Hombres;De 15 a 24 años;Defunciones;El Hierro;0
2000;Hombres;De 15 a 24 años;Defunciones;Canarias;124
2000;Hombres;Total;Defunciones;Tenerife;2809
2000;Hombres;Total;Defunciones;Lanzarote;329
2000;Hombres;Total;Defunciones;La Palma;350
2000;Hombres;Total;Defunciones;La Gomera;82
2000;Hombres;Total;Defunciones;Gran Canaria;2910
2000;Hombres;Total;Defunciones;Fuerteventura;137
2000;Hombres;Total;Defunciones;El Hierro;46
2000;Hombres;Total;Defunciones;Canarias;6663
2000;Hombres;Menos de 7 días;Defunciones;Tenerife;9
2000;Hombres;Menos de 7 días;Defunciones;Lanzarote;1
2000;Hombres;Menos de 7 días;Defunciones;La Palma;0
2000;Hombres;Menos de 7 días;Defunciones;La Gomera;0
2000;Hombres;Menos de 7 días;Defunciones;Gran Canaria;10
2000;Hombres;Menos de 7 días;Defunciones;Fuerteventura;0
2000;Hombres;Menos de 7 días;Defunciones;El Hierro;0
2000;Hombres;Menos de 7 días;Defunciones;Canarias;20
2000;Hombres;De 7 a 27 días;Defunciones;Tenerife;8
2000;Hombres;De 7 a 27 días;Defunciones;Lanzarote;1
2000;Hombres;De 7 a 27 días;Defunciones;La Palma;0
2000;Hombres;De 7 a 27 días;Defunciones;La Gomera;0
2000;Hombres;De 7 a 27 días;Defunciones;Gran Canaria;7
2000;Hombres;De 7 a 27 días;Defunciones;Fuerteventura;0
2000;Hombres;De 7 a 27 días;Defunciones;El Hierro;0
2000;Hombres;De 7 a 27 días;Defunciones;Canarias;16
2000;Hombres;De 28 días a menos de 1 año;Defunciones;Tenerife;12
2000;Hombres;De 28 días a menos de 1 año;Defunciones;Lanzarote;1
2000;Hombres;De 28 días a menos de 1 año;Defunciones;La Palma;0
2000;Hombres;De 28 días a menos de 1 año;Defunciones;La Gomera;1
2000;Hombres;De 28 días a menos de 1 año;Defunciones;Gran Canaria;9
2000;Hombres;De 28 días a menos de 1 año;Defunciones;Fuerteventura;3
2000;Hombres;De 28 días a menos de 1 año;Defunciones;El Hierro;0
2000;Hombres;De 28 días a menos de 1 año;Defunciones;Canarias;26
2000;Mujeres;Menor de 1 año;Defunciones;Tenerife;34
2000;Mujeres;Menor de 1 año;Defunciones;Lanzarote;2
2000;Mujeres;Menor de 1 año;Defunciones;La Palma;1
2000;Mujeres;Menor de 1 año;Defunciones;La Gomera;0
2000;Mujeres;Menor de 1 año;Defunciones;Gran Canaria;21
2000;Mujeres;Menor de 1 año;Defunciones;Fuerteventura;2
2000;Mujeres;Menor de 1 año;Defunciones;El Hierro;0
2000;Mujeres;Menor de 1 año;Defunciones;Canarias;60
2000;Mujeres;95 años o más;Defunciones;Tenerife;94
2000;Mujeres;95 años o más;Defunciones;Lanzarote;9
2000;Mujeres;95 años o más;Defunciones;La Palma;18
2000;Mujeres;95 años o más;Defunciones;La Gomera;9
2000;Mujeres;95 años o más;Defunciones;Gran Canaria;83
2000;Mujeres;95 años o más;Defunciones;Fuerteventura;5
2000;Mujeres;95 años o más;Defunciones;El Hierro;3
2000;Mujeres;95 años o más;Defunciones;Canarias;221
2000;Mujeres;De 85 a 94 años;Defunciones;Tenerife;733
2000;Mujeres;De 85 a 94 años;Defunciones;Lanzarote;58
2000;Mujeres;De 85 a 94 años;Defunciones;La Palma;123
2000;Mujeres;De 85 a 94 años;Defunciones;La Gomera;19
2000;Mujeres;De 85 a 94 años;Defunciones;Gran Canaria;688
2000;Mujeres;De 85 a 94 años;Defunciones;Fuerteventura;23
2000;Mujeres;De 85 a 94 años;Defunciones;El Hierro;13
2000;Mujeres;De 85 a 94 años;Defunciones;Canarias;1657
2000;Mujeres;De 75 a 84 años;Defunciones;Tenerife;671
2000;Mujeres;De 75 a 84 años;Defunciones;Lanzarote;53
2000;Mujeres;De 75 a 84 años;Defunciones;La Palma;108
2000;Mujeres;De 75 a 84 años;Defunciones;La Gomera;19
2000;Mujeres;De 75 a 84 años;Defunciones;Gran Canaria;729
2000;Mujeres;De 75 a 84 años;Defunciones;Fuerteventura;25
2000;Mujeres;De 75 a 84 años;Defunciones;El Hierro;7
2000;Mujeres;De 75 a 84 años;Defunciones;Canarias;1612
2000;Mujeres;De 65 a 74 años;Defunciones;Tenerife;381
2000;Mujeres;De 65 a 74 años;Defunciones;Lanzarote;23
2000;Mujeres;De 65 a 74 años;Defunciones;La Palma;44
2000;Mujeres;De 65 a 74 años;Defunciones;La Gomera;14
2000;Mujeres;De 65 a 74 años;Defunciones;Gran Canaria;478
2000;Mujeres;De 65 a 74 años;Defunciones;Fuerteventura;18
2000;Mujeres;De 65 a 74 años;Defunciones;El Hierro;9
2000;Mujeres;De 65 a 74 años;Defunciones;Canarias;967
2000;Mujeres;De 5 a 14 años;Defunciones;Tenerife;7
2000;Mujeres;De 5 a 14 años;Defunciones;Lanzarote;1
2000;Mujeres;De 5 a 14 años;Defunciones;La Palma;4
2000;Mujeres;De 5 a 14 años;Defunciones;La Gomera;0
2000;Mujeres;De 5 a 14 años;Defunciones;Gran Canaria;5
2000;Mujeres;De 5 a 14 años;Defunciones;Fuerteventura;1
2000;Mujeres;De 5 a 14 años;Defunciones;El Hierro;0
2000;Mujeres;De 5 a 14 años;Defunciones;Canarias;18
2000;Mujeres;De 55 a 64 años;Defunciones;Tenerife;189
2000;Mujeres;De 55 a 64 años;Defunciones;Lanzarote;13
2000;Mujeres;De 55 a 64 años;Defunciones;La Palma;7
2000;Mujeres;De 55 a 64 años;Defunciones;La Gomera;4
2000;Mujeres;De 55 a 64 años;Defunciones;Gran Canaria;149
2000;Mujeres;De 55 a 64 años;Defunciones;Fuerteventura;8
2000;Mujeres;De 55 a 64 años;Defunciones;El Hierro;1
2000;Mujeres;De 55 a 64 años;Defunciones;Canarias;371
2000;Mujeres;De 45 a 54 años;Defunciones;Tenerife;83
2000;Mujeres;De 45 a 54 años;Defunciones;Lanzarote;18
2000;Mujeres;De 45 a 54 años;Defunciones;La Palma;7
2000;Mujeres;De 45 a 54 años;Defunciones;La Gomera;1
2000;Mujeres;De 45 a 54 años;Defunciones;Gran Canaria;88
2000;Mujeres;De 45 a 54 años;Defunciones;Fuerteventura;2
2000;Mujeres;De 45 a 54 años;Defunciones;El Hierro;3
2000;Mujeres;De 45 a 54 años;Defunciones;Canarias;202
2000;Mujeres;De 35 a 44 años;Defunciones;Tenerife;64
2000;Mujeres;De 35 a 44 años;Defunciones;Lanzarote;10
2000;Mujeres;De 35 a 44 años;Defunciones;La Palma;7
2000;Mujeres;De 35 a 44 años;Defunciones;La Gomera;0
2000;Mujeres;De 35 a 44 años;Defunciones;Gran Canaria;61
2000;Mujeres;De 35 a 44 años;Defunciones;Fuerteventura;3
2000;Mujeres;De 35 a 44 años;Defunciones;El Hierro;2
2000;Mujeres;De 35 a 44 años;Defunciones;Canarias;147
2000;Mujeres;De 25 a 34 años;Defunciones;Tenerife;28
2000;Mujeres;De 25 a 34 años;Defunciones;Lanzarote;6
2000;Mujeres;De 25 a 34 años;Defunciones;La Palma;3
2000;Mujeres;De 25 a 34 años;Defunciones;La Gomera;0
2000;Mujeres;De 25 a 34 años;Defunciones;Gran Canaria;23
2000;Mujeres;De 25 a 34 años;Defunciones;Fuerteventura;1
2000;Mujeres;De 25 a 34 años;Defunciones;El Hierro;0
2000;Mujeres;De 25 a 34 años;Defunciones;Canarias;61
2000;Mujeres;De 1 a 4 años;Defunciones;Tenerife;2
2000;Mujeres;De 1 a 4 años;Defunciones;Lanzarote;2
2000;Mujeres;De 1 a 4 años;Defunciones;La Palma;0
2000;Mujeres;De 1 a 4 años;Defunciones;La Gomera;0
2000;Mujeres;De 1 a 4 años;Defunciones;Gran Canaria;6
2000;Mujeres;De 1 a 4 años;Defunciones;Fuerteventura;0
2000;Mujeres;De 1 a 4 años;Defunciones;El Hierro;0
2000;Mujeres;De 1 a 4 años;Defunciones;Canarias;10
2000;Mujeres;De 15 a 24 años;Defunciones;Tenerife;21
2000;Mujeres;De 15 a 24 años;Defunciones;Lanzarote;2
2000;Mujeres;De 15 a 24 años;Defunciones;La Palma;1
2000;Mujeres;De 15 a 24 años;Defunciones;La Gomera;0
2000;Mujeres;De 15 a 24 años;Defunciones;Gran Canaria;17
2000;Mujeres;De 15 a 24 años;Defunciones;Fuerteventura;0
2000;Mujeres;De 15 a 24 años;Defunciones;El Hierro;0
2000;Mujeres;De 15 a 24 años;Defunciones;Canarias;41
2000;Mujeres;Total;Defunciones;Tenerife;2307
2000;Mujeres;Total;Defunciones;Lanzarote;197
2000;Mujeres;Total;Defunciones;La Palma;323
2000;Mujeres;Total;Defunciones;La Gomera;66
2000;Mujeres;Total;Defunciones;Gran Canaria;2348
2000;Mujeres;Total;Defunciones;Fuerteventura;88
2000;Mujeres;Total;Defunciones;El Hierro;38
2000;Mujeres;Total;Defunciones;Canarias;5367
2000;Mujeres;Menos de 7 días;Defunciones;Tenerife;13
2000;Mujeres;Menos de 7 días;Defunciones;Lanzarote;0
2000;Mujeres;Menos de 7 días;Defunciones;La Palma;0
2000;Mujeres;Menos de 7 días;Defunciones;La Gomera;0
2000;Mujeres;Menos de 7 días;Defunciones;Gran Canaria;7
2000;Mujeres;Menos de 7 días;Defunciones;Fuerteventura;1
2000;Mujeres;Menos de 7 días;Defunciones;El Hierro;0
2000;Mujeres;Menos de 7 días;Defunciones;Canarias;21
2000;Mujeres;De 7 a 27 días;Defunciones;Tenerife;12
2000;Mujeres;De 7 a 27 días;Defunciones;Lanzarote;1
2000;Mujeres;De 7 a 27 días;Defunciones;La Palma;0
2000;Mujeres;De 7 a 27 días;Defunciones;La Gomera;0
2000;Mujeres;De 7 a 27 días;Defunciones;Gran Canaria;3
2000;Mujeres;De 7 a 27 días;Defunciones;Fuerteventura;1
2000;Mujeres;De 7 a 27 días;Defunciones;El Hierro;0
2000;Mujeres;De 7 a 27 días;Defunciones;Canarias;17
2000;Mujeres;De 28 días a menos de 1 año;Defunciones;Tenerife;9
2000;Mujeres;De 28 días a menos de 1 año;Defunciones;Lanzarote;1
2000;Mujeres;De 28 días a menos de 1 año;Defunciones;La Palma;1
2000;Mujeres;De 28 días a menos de 1 año;Defunciones;La Gomera;0
2000;Mujeres;De 28 días a menos de 1 año;Defunciones;Gran Canaria;11
2000;Mujeres;De 28 días a menos de 1 año;Defunciones;Fuerteventura;0
2000;Mujeres;De 28 días a menos de 1 año;Defunciones;El Hierro;0
2000;Mujeres;De 28 días a menos de 1 año;Defunciones;Canarias;22
2001;Total;Menor de 1 año;Defunciones;Tenerife;44
2001;Total;Menor de 1 año;Defunciones;Lanzarote;6
2001;Total;Menor de 1 año;Defunciones;La Palma;6
2001;Total;Menor de 1 año;Defunciones;La Gomera;1
2001;Total;Menor de 1 año;Defunciones;Gran Canaria;41
2001;Total;Menor de 1 año;Defunciones;Fuerteventura;2
2001;Total;Menor de 1 año;Defunciones;El Hierro;0
2001;Total;Menor de 1 año;Defunciones;Canarias;100
2001;Total;95 años o más;Defunciones;Tenerife;149
2001;Total;95 años o más;Defunciones;Lanzarote;12
2001;Total;95 años o más;Defunciones;La Palma;29
2001;Total;95 años o más;Defunciones;La Gomera;9
2001;Total;95 años o más;Defunciones;Gran Canaria;146
2001;Total;95 años o más;Defunciones;Fuerteventura;12
2001;Total;95 años o más;Defunciones;El Hierro;2
2001;Total;95 años o más;Defunciones;Canarias;359
2001;Total;De 85 a 94 años;Defunciones;Tenerife;1176
2001;Total;De 85 a 94 años;Defunciones;Lanzarote;116
2001;Total;De 85 a 94 años;Defunciones;La Palma;197
2001;Total;De 85 a 94 años;Defunciones;La Gomera;32
2001;Total;De 85 a 94 años;Defunciones;Gran Canaria;1076
2001;Total;De 85 a 94 años;Defunciones;Fuerteventura;50
2001;Total;De 85 a 94 años;Defunciones;El Hierro;27
2001;Total;De 85 a 94 años;Defunciones;Canarias;2674
2001;Total;De 75 a 84 años;Defunciones;Tenerife;1435
2001;Total;De 75 a 84 años;Defunciones;Lanzarote;109
2001;Total;De 75 a 84 años;Defunciones;La Palma;217
2001;Total;De 75 a 84 años;Defunciones;La Gomera;41
2001;Total;De 75 a 84 años;Defunciones;Gran Canaria;1440
2001;Total;De 75 a 84 años;Defunciones;Fuerteventura;48
2001;Total;De 75 a 84 años;Defunciones;El Hierro;15
2001;Total;De 75 a 84 años;Defunciones;Canarias;3305
2001;Total;De 65 a 74 años;Defunciones;Tenerife;1089
2001;Total;De 65 a 74 años;Defunciones;Lanzarote;108
2001;Total;De 65 a 74 años;Defunciones;La Palma;102
2001;Total;De 65 a 74 años;Defunciones;La Gomera;24
2001;Total;De 65 a 74 años;Defunciones;Gran Canaria;1140
2001;Total;De 65 a 74 años;Defunciones;Fuerteventura;58
2001;Total;De 65 a 74 años;Defunciones;El Hierro;11
2001;Total;De 65 a 74 años;Defunciones;Canarias;2532
2001;Total;De 5 a 14 años;Defunciones;Tenerife;10
2001;Total;De 5 a 14 años;Defunciones;Lanzarote;0
2001;Total;De 5 a 14 años;Defunciones;La Palma;0
2001;Total;De 5 a 14 años;Defunciones;La Gomera;0
2001;Total;De 5 a 14 años;Defunciones;Gran Canaria;12
2001;Total;De 5 a 14 años;Defunciones;Fuerteventura;0
2001;Total;De 5 a 14 años;Defunciones;El Hierro;0
2001;Total;De 5 a 14 años;Defunciones;Canarias;22
2001;Total;De 55 a 64 años;Defunciones;Tenerife;592
2001;Total;De 55 a 64 años;Defunciones;Lanzarote;59
2001;Total;De 55 a 64 años;Defunciones;La Palma;67
2001;Total;De 55 a 64 años;Defunciones;La Gomera;16
2001;Total;De 55 a 64 años;Defunciones;Gran Canaria;547
2001;Total;De 55 a 64 años;Defunciones;Fuerteventura;34
2001;Total;De 55 a 64 años;Defunciones;El Hierro;8
2001;Total;De 55 a 64 años;Defunciones;Canarias;1323
2001;Total;De 45 a 54 años;Defunciones;Tenerife;274
2001;Total;De 45 a 54 años;Defunciones;Lanzarote;53
2001;Total;De 45 a 54 años;Defunciones;La Palma;25
